870003216976621572;[ 0.9624059];[2];[2]
870009965674512384;[ 1.59658189];[2];[2]
870006623774920709;[ 1.53682277];[2];[2]
870009967759171584;[ 1.3132235];[2];[2]
870009970472910850;[ 1.44277035];[2];[2]
870009016969289728;[ 0.96771661];[2];[2]
870009973408899072;[ 1.83169905];[2];[2]
870009971907244032;[ 1.29781849];[2];[2]
870007386408439810;[ 1.67431116];[2];[2]
870009972574244864;[ 1.71063059];[2];[2]
870009975615111168;[ 1.41124188];[2];[2]
868799605907042304;[ 1.70417445];[2];[2]
870009980774043649;[ 1.41471764];[2];[2]
870009988789317632;[ 1.15236252];[2];[2]
870009991444312064;[ 1.68343519];[2];[2]
869987889282777088;[ 0.93992117];[2];[2]
870009992337817600;[ 1.56028178];[2];[2]
870009992262295552;[ 1.55782062];[2];[2]
870010163008294912;[ 1.32248098];[2];[2]
870010163473797121;[ 1.50457008];[2];[2]
869919247547355136;[ 1.65115339];[2];[2]
870010166388903937;[ 1.36796391];[2];[2]
870010166099365888;[ 1.52423692];[2];[1]
869967797354418177;[ 2.0081733];[2];[2]
870010168745930752;[ 1.35292031];[2];[2]
870010172491481088;[ 1.6352305];[2];[2]
870010172004999168;[ 1.50768784];[2];[2]
870010172306935808;[ 1.19152705];[2];[2]
869833326516940801;[ 1.46668938];[2];[2]
870010175762989056;[ 1.64726895];[2];[2]
870010178510479361;[ 1.34641103];[2];[2]
870010178346921984;[ 1.50258772];[2];[2]
870010181047926785;[ 1.26284593];[2];[2]
870010184101502977;[ 1.7132325];[2];[2]
870005820359979008;[ 1.39245058];[2];[2]
869996425060298753;[ 1.18119813];[2];[2]
870002800398221312;[ 1.32212673];[2];[2]
858085811027357696;[ 1.3062495];[2];[2]
870010189973299200;[ 1.7297835];[2];[2]
870007288269946880;[ 1.52019322];[2];[2]
868502464915415040;[ 1.22747695];[2];[2]
870010147183091712;[ 1.19187446];[2];[2]
869964095411425280;[ 2.2736568];[2];[2]
870008577066512384;[ 1.83311445];[2];[2]
861626446850269184;[ 1.44206657];[2];[2]
870005571985973248;[ 1.32776604];[2];[2]
870010211163033601;[ 1.34011407];[2];[2]
870007377008918528;[ 1.33093195];[2];[2]
869847908664958976;[ 1.58683793];[2];[2]
870010214317080577;[ 1.49262648];[2];[2]
869939894616903680;[ 1.34935046];[2];[2]
870010218142457856;[ 1.34439367];[2];[2]
869586772031934468;[ 1.21174332];[2];[2]
869989488872886272;[ 1.85924154];[2];[2]
870008775964545024;[ 1.26926081];[2];[2]
870010220516442114;[ 1.43705996];[2];[2]
870010227000737797;[ 1.7126881];[2];[2]
870004567693377537;[ 1.22400024];[2];[2]
868892821666885632;[ 1.62906116];[2];[2]
870006623774920709;[ 1.53684234];[2];[2]
870010233430589440;[ 1.34499413];[2];[2]
870010235372556289;[ 1.70174911];[2];[2]
869964832228884480;[ 1.18450685];[2];[2]
870004849152098304;[ 1.563964];[2];[2]
870010244860194818;[ 1.6120414];[2];[2]
870010245069889536;[ 1.38473552];[2];[2]
870005210520985600;[ 1.69991213];[2];[2]
870009742005063680;[ 1.26292448];[2];[2]
870010251415887874;[ 1.21398726];[2];[2]
870010251415769088;[ 1.42902503];[2];[2]
869533537111638017;[ 1.10964645];[2];[2]
870010253538144256;[ 1.46408674];[2];[2]
869988194095214592;[ 1.68168243];[2];[2]
870010259057762304;[ 1.35952599];[2];[2]
870007386408439810;[ 1.67433073];[2];[2]
870010066384105472;[ 1.87451203];[2];[2]
869944197499015169;[ 1.5418559];[2];[2]
870010265324204034;[ 1.2463332];[2];[2]
869969133558943746;[ 1.45781323];[2];[2]
870010265814704130;[ 1.45053993];[2];[2]
870010268121784320;[ 1.55135172];[2];[2]
870010269522591744;[ 1.63062403];[2];[2]
870010270235504641;[ 1.59759918];[2];[2]
870010271472865281;[ 1.73529313];[2];[2]
870010273284804608;[ 1.35270871];[2];[2]
870009639726833664;[ 1.39952956];[2];[2]
870010272630439936;[ 1.60103313];[2];[2]
870010273851207680;[ 1.31897021];[2];[2]
870010273859547136;[ 1.74600626];[2];[1]
870004822019264513;[ 1.56089318];[2];[2]
870010274249625605;[ 1.35106633];[2];[2]
867701477577564160;[ 1.4079492];[2];[2]
870010282730455040;[ 1.80730039];[2];[2]
870010284789968897;[ 1.29792347];[2];[2]
870010287327514633;[ 1.84930539];[2];[2]
870010287763722240;[ 1.9838072];[2];[2]
870010287730065409;[ 1.22175941];[2];[2]
869834628659638272;[ 1.79910596];[2];[2]
867702338575839236;[ 1.6899251];[2];[2]
869972279752409088;[ 1.33300023];[2];[2]
870010296525520896;[ 1.34776333];[2];[2]
869944139240046592;[ 1.69592452];[2];[2]
869996208462467072;[ 1.82999725];[2];[2]
870010301021921280;[ 1.72788211];[2];[2]
832234924014977027;[ 1.49402084];[2];[2]
870010301239877633;[ 1.64758317];[2];[2]
870010303592800256;[ 1.74292416];[2];[2]
870010307858636800;[ 1.78558583];[2];[2]
870010312690413569;[ 1.68400821];[2];[2]
869990737915641856;[ 1.57010778];[2];[2]
870010319224975360;[ 1.31353693];[2];[2]
870010317815730178;[ 1.55548991];[2];[2]
870010317987880961;[ 1.38422776];[2];[2]
869912508412432385;[ 0.88361998];[2];[2]
870010324711329792;[ 1.47550915];[2];[2]
869145797207756800;[ 1.56368419];[2];[2]
869970444115361793;[ 1.14987488];[2];[2]
870010329660567552;[ 1.66308631];[2];[2]
869655491848392705;[ 1.3829933];[2];[1]
869701597957308417;[ 1.89940687];[2];[2]
870009792760127488;[ 1.12411744];[2];[2]
870010336778366976;[ 1.46387694];[2];[2]
870010336673492992;[ 1.15760884];[2];[2]
870010337482899456;[ 1.45355901];[2];[2]
870005461239701509;[ 1.70262539];[2];[2]
870010340867661824;[ 1.25665604];[2];[2]
870010338959269888;[ 1.4313453];[2];[2]
869995674443665410;[ 1.28797104];[2];[2]
815626357753413632;[ 1.69842895];[2];[2]
860421820603936769;[ 1.51865138];[2];[2]
869957134695268352;[ 1.52899802];[2];[2]
869887754016100352;[ 1.6285347];[2];[2]
869910954221371392;[ 1.25647371];[2];[2]
868290815365308416;[ 1.42879754];[2];[2]
870010351848493056;[ 1.34671703];[2];[2]
870010351688982528;[ 1.36215275];[2];[2]
870010351546281984;[ 1.7211638];[2];[2]
870010351848443905;[ 1.47888862];[2];[2]
870010356185395201;[ 1.35348381];[2];[2]
870010356545970176;[ 1.52081402];[2];[2]
870007031217799168;[ 1.31995895];[2];[2]
870010358878003201;[ 1.49590628];[2];[2]
870010358827634689;[ 1.52080241];[2];[2]
869960952552095744;[ 1.12901667];[2];[2]
849233221690810373;[ 1.70873522];[2];[2]
870010361033793536;[ 1.35280721];[2];[2]
870010368185204736;[ 1.35894594];[2];[2]
870009506662686721;[ 1.40966333];[2];[2]
869803207458947072;[ 1.49767923];[2];[2]
870010373348491272;[ 1.3505125];[2];[2]
870005776231919616;[ 1.32701881];[2];[2]
869950096955236352;[ 1.65516909];[2];[2]
869915728681607168;[ 1.44943298];[2];[2]
869572693451980800;[ 1.59243933];[2];[2]
869947304698150913;[ 1.50152988];[2];[2]
870010386891677697;[ 1.43837951];[2];[2]
870010389043453953;[ 1.3160194];[2];[2]
870009166248656896;[ 0.90342183];[2];[2]
870010400984637440;[ 1.14660154];[2];[2]
869928171591827456;[ 1.40402246];[2];[2]
870010402519764993;[ 1.49240003];[2];[2]
870010405124358144;[ 1.1919787];[2];[2]
870010410828668928;[ 1.29439786];[2];[2]
869899422443999232;[ 1.53732719];[2];[2]
870010413316026369;[ 1.73542226];[2];[2]
870010413584310272;[ 1.44181821];[2];[2]
870009498127089665;[ 1.59045789];[2];[2]
870010415614394368;[ 1.48335138];[2];[2]
870010417224888320;[ 1.62147302];[2];[2]
869917099958960128;[ 1.70902322];[2];[2]
870010422765604864;[ 1.35188176];[2];[2]
870009579446218752;[ 1.46690492];[2];[2]
869982816603394051;[ 1.218855];[2];[2]
869995978178285569;[ 1.60960186];[2];[2]
868190716622774276;[ 2.00508356];[2];[2]
870010437948932097;[ 1.47026331];[2];[1]
869451718911807488;[ 1.51954114];[2];[2]
870007572454977536;[ 1.33988482];[2];[2]
870008476344475648;[ 1.62201009];[2];[2]
870010444076863488;[ 1.49190392];[2];[2]
870009138926952449;[ 1.20561583];[2];[2]
869955990422204422;[ 1.40820796];[2];[2]
870010455669997568;[ 1.40228486];[2];[2]
870010454885543936;[ 1.31853303];[2];[2]
870009536727461889;[ 1.55402123];[2];[2]
861513521900777472;[ 1.6266514];[2];[2]
870010459465801730;[ 1.68706912];[2];[2]
870010461349187584;[ 1.89643343];[2];[2]
870003000001089541;[ 1.33699706];[2];[2]
870010463723020288;[ 1.32170693];[2];[2]
869992092097015808;[ 1.53513178];[2];[2]
869123537491111937;[ 1.62123946];[2];[2]
863735363080257536;[ 1.5887365];[2];[2]
870010477245472768;[ 1.46297413];[2];[2]
870010111191920640;[ 1.75556353];[2];[2]
870001731597422592;[ 1.53906705];[2];[2]
870010481783787521;[ 1.63748797];[2];[2]
870010481443971075;[ 1.77991054];[2];[2]
800239473225179136;[ 1.45649776];[2];[2]
870007018618224641;[ 1.49471845];[2];[2]
869998416671068161;[ 1.58775164];[2];[2]
870002722153660417;[ 0.99805153];[2];[2]
869998334164979716;[ 1.58677961];[2];[2]
870010501333262337;[ 1.1982999];[2];[2]
870007747395190784;[ 1.20384655];[2];[2]
852636949580001280;[ 1.57993757];[2];[2]
870010506823606272;[ 1.34261331];[2];[2]
870010508321202177;[ 1.57286257];[2];[2]
870010507582779392;[ 1.4032678];[2];[2]
870010510984462337;[ 1.43548582];[2];[2]
870010514641780737;[ 1.34496352];[2];[1]
809400511405367296;[ 1.45518097];[2];[2]
869609873759019008;[ 1.43340649];[2];[2]
870008834026344448;[ 1.60702768];[2];[2]
870010521268899840;[ 1.43842662];[2];[2]
870010521684017152;[ 1.77685814];[2];[2]
870010523902820352;[ 1.71152849];[2];[2]
870010525349851136;[ 1.6118769];[2];[2]
870010527308587009;[ 1.61500263];[2];[2]
870010529066004480;[ 1.31051326];[2];[2]
870010530978701312;[ 1.50662242];[2];[2]
869637785132683265;[ 1.43585655];[2];[1]
870010530785746944;[ 1.41204469];[2];[2]
870010531951788032;[ 1.19187852];[2];[2]
870010535298781184;[ 1.55994288];[2];[2]
870009331546062848;[ 1.4408336];[2];[2]
870010541023961088;[ 1.26382018];[2];[2]
870010541686870017;[ 1.28247212];[2];[2]
870010542890532865;[ 1.70667901];[2];[1]
870010543179841536;[ 1.60636564];[2];[2]
870007039220531200;[ 1.6495447];[2];[2]
870010547294486528;[ 1.32796283];[2];[2]
870010547944570880;[ 1.31730899];[2];[2]
870010547407732736;[ 1.20915179];[2];[2]
870010549945421824;[ 1.75618991];[2];[2]
870010549052092416;[ 1.23697036];[2];[2]
870003151142768640;[ 1.42423929];[2];[2]
870010551102873600;[ 1.55148596];[2];[2]
870010551237304320;[ 1.85784145];[2];[2]
870010553611108352;[ 1.34286675];[2];[2]
870010554399813632;[ 1.23656588];[2];[2]
870010555335094272;[ 1.33038618];[2];[2]
869959829179162624;[ 1.75130755];[2];[2]
870010555787952131;[ 1.32835084];[2];[2]
870010556089905152;[ 0.9936254];[2];[2]
870010554836013056;[ 1.43534373];[2];[2]
870010558308728832;[ 1.30592506];[2];[2]
870010560133201920;[ 1.46687241];[2];[2]
869814468938747904;[ 1.63546498];[2];[2]
869951680091004929;[ 1.65580468];[2];[2]
869970850417692672;[ 1.11439145];[2];[2]
869870682695401472;[ 1.64439186];[2];[2]
870010571986411520;[ 1.91949445];[2];[2]
869964257944842240;[ 1.38723574];[2];[2]
870009264311377920;[ 1.1940888];[2];[2]
869991779269050370;[ 0.93288489];[2];[2]
870010584292401152;[ 1.57175321];[2];[2]
870010585404112901;[ 1.28540839];[2];[2]
870010584636375040;[ 1.6284155];[2];[2]
869844662038794245;[ 1.84929058];[2];[2]
870010590416261121;[ 1.729699];[2];[2]
870010591150129152;[ 1.42884704];[2];[2]
870010598913867776;[ 1.30318697];[2];[2]
870010601057034241;[ 1.70300107];[2];[2]
865998700698415107;[ 1.66773487];[2];[2]
869827050961608704;[ 1.63908005];[2];[2]
870009747528757248;[ 1.03022239];[2];[2]
868133035014836224;[ 1.72061017];[2];[2]
870010611404488708;[ 1.46772381];[2];[2]
870010613296226309;[ 1.43864641];[2];[2]
870010613589843968;[ 1.7772247];[2];[2]
870010613153488897;[ 1.41642527];[2];[2]
869951207892058112;[ 1.24498892];[2];[2]
869784277084516353;[ 1.60362092];[2];[1]
863853754881363969;[ 1.31043968];[2];[2]
869979399281573888;[ 1.73801308];[2];[2]
870010625514254340;[ 1.2818372];[2];[2]
861673433490497536;[ 1.56315533];[2];[2]
870010631159660544;[ 1.17172034];[2];[2]
870010630819823616;[ 1.35675562];[2];[2]
862768565379895297;[ 1.5645628];[2];[2]
870010631100878850;[ 1.54421239];[2];[2]
870010634208817152;[ 1.75413869];[2];[2]
870010634456358912;[ 1.35698947];[2];[2]
869754136643948545;[ 1.56330003];[2];[2]
870006045388623872;[ 1.66230988];[2];[2]
870010637979496448;[ 1.30928855];[2];[2]
869943679670042625;[ 1.50678988];[2];[2]
808081152716185600;[ 2.10990772];[2];[2]
870010638872985600;[ 1.48384163];[2];[2]
870010644321447936;[ 1.54845381];[2];[2]
870005529497804801;[ 1.69070045];[2];[2]
869870708955983872;[ 1.53994658];[2];[2]
870010655281106944;[ 1.59026292];[2];[2]
870010658309328896;[ 1.51465899];[2];[2]
870010423491174400;[ 1.77786745];[2];[2]
870010664437207041;[ 1.59354328];[2];[2]
870010666546905088;[ 1.62041567];[2];[2]
870010668627484672;[ 1.61559826];[2];[2]
870010670221189120;[ 1.17051011];[2];[2]
870004793070166016;[ 1.68488177];[2];[2]
869973505542049794;[ 1.41434055];[2];[2]
869605042818605056;[ 1.73163863];[2];[2]
870010679830298627;[ 1.6612252];[2];[2]
870010681600294912;[ 1.58745208];[2];[2]
870010682254606336;[ 1.65980829];[2];[2]
869006160199901184;[ 1.29516939];[2];[2]
870010683408224258;[ 2.07262018];[2];[2]
870010684037144576;[ 1.65980826];[2];[2]
870010684364468228;[ 1.45074765];[2];[1]
870010685748645889;[ 1.65980822];[2];[2]
870010686016901121;[ 1.56403409];[2];[2]
869962266417913856;[ 1.33625154];[2];[2]
870010687363395587;[ 1.74219633];[2];[2]
870010689003245568;[ 1.51961764];[2];[2]
870010689158397952;[ 1.73737892];[2];[2]
870010689150009344;[ 1.32179193];[2];[2]
870010691159080960;[ 1.74219626];[2];[2]
868924993383616512;[ 1.3299549];[2];[2]
870010692375429120;[ 1.92350221];[2];[2]
870010700206227456;[ 1.31363144];[2];[2]
870010701296812032;[ 1.60065861];[2];[2]
870004039492157440;[ 1.67943666];[2];[2]
870010708280320000;[ 1.49467458];[2];[2]
870010710490730496;[ 1.66763598];[2];[2]
870003244163973120;[ 1.57795226];[2];[2]
869649077289574401;[ 1.42404575];[2];[2]
870010735723556864;[ 1.77775182];[2];[2]
817877645442646021;[ 1.86247117];[2];[2]
870002944313143296;[ 1.07779841];[2];[2]
870010739754287104;[ 1.31601517];[2];[2]
870010742031785984;[ 1.24856772];[2];[2]
870010743260798976;[ 1.39124327];[2];[2]
870010746054127617;[ 1.74366174];[2];[2]
870010988757749760;[ 1.28951927];[2];[2]
870010997024604160;[ 1.44208071];[2];[2]
869925893489258498;[ 1.72149018];[2];[2]
869886601412976640;[ 1.59513982];[2];[2]
870011003685150720;[ 1.30607926];[2];[2]
870007288269946880;[ 1.52023236];[2];[2]
870011010387660800;[ 1.19417249];[2];[2]
870011011599785984;[ 1.56783444];[2];[2]
870010956658749447;[ 1.27245524];[2];[2]
870011016100405250;[ 1.5554051];[2];[2]
870011017832538112;[ 1.19553928];[2];[2]
870011018415554560;[ 1.39944246];[2];[2]
870011023800938496;[ 1.40638619];[2];[2]
870011025797468160;[ 1.43674598];[2];[2]
870011026124582912;[ 1.30406598];[2];[2]
870011027550683136;[ 1.36116252];[2];[2]
869446116999286786;[ 1.30052099];[2];[2]
870011031518453760;[ 1.45996855];[2];[2]
870011033036791808;[ 1.63216419];[2];[2]
869944483617669120;[ 1.68071496];[2];[2]
862768565379895297;[ 1.56458236];[2];[2]
870011044436914176;[ 1.38279977];[2];[2]
870011044751699968;[ 1.39064213];[2];[2]
870009072573190145;[ 1.13732598];[2];[2]
870011050086850560;[ 1.89065672];[2];[2]
870011047549165568;[ 1.50489291];[2];[2]
870011054184554496;[ 1.3447648];[2];[2]
870011056948510721;[ 1.55001924];[2];[2]
870011059444137984;[ 1.69362527];[2];[2]
870008867643682819;[ 1.5354306];[2];[2]
858333638546649088;[ 1.18466712];[2];[2]
870011066322898944;[ 1.37136899];[2];[2]
870011068017369090;[ 1.62672867];[2];[2]
870011070093643776;[ 1.66027182];[2];[2]
870011070890598401;[ 1.79221878];[2];[1]
870011071217762304;[ 1.86550049];[2];[2]
870011071964303361;[ 1.9194167];[2];[2]
869987889282777088;[ 0.93994074];[2];[2]
870011073973202945;[ 1.47745176];[2];[2]
869699856549519365;[ 1.38542568];[2];[2]
870011078754934786;[ 1.31227447];[2];[2]
870011083637051393;[ 1.6692558];[2];[2]
869982816603394051;[ 1.21889414];[2];[2]
870007159609847808;[ 1.14899922];[2];[2]
870011090113110017;[ 1.45883371];[2];[2]
870004968299929601;[ 1.58002316];[2];[2]
869989427379978240;[ 1.42493006];[2];[1]
870011097612341248;[ 1.68668149];[2];[1]
869959829179162624;[ 1.75132712];[2];[2]
869870682695401472;[ 1.64441143];[2];[2]
870011103543050240;[ 1.86775659];[2];[2]
870011103253676032;[ 1.63965149];[2];[2]
870011108240887808;[ 1.12512935];[2];[2]
870011109922746370;[ 1.39459031];[2];[2]
870011111591915520;[ 1.38067709];[2];[2]
467048612598267904;[ 1.37432667];[2];[2]
868561964343099393;[ 1.47654192];[2];[2]
870011116667064320;[ 1.39617383];[2];[2]
870005353748066304;[ 1.51230471];[2];[2]
870011121251393536;[ 1.35803088];[2];[2]
870011121188487168;[ 1.45980154];[2];[2]
870011122027573250;[ 1.74526008];[2];[2]
870011121985507328;[ 1.70789217];[2];[2]
870011130013405184;[ 1.71622016];[2];[2]
859992158509703169;[ 1.36804917];[2];[2]
848702029857824768;[ 1.63977708];[2];[2]
869918962993311744;[ 1.41496955];[2];[2]
869842921536839680;[ 1.88239621];[2];[2]
870011140247519232;[ 1.53477236];[2];[2]
870011140490674176;[ 1.75091524];[2];[2]
870010791965196289;[ 1.25127297];[2];[2]
870011146899660800;[ 1.36772638];[2];[2]
870011151073005568;[ 1.28572864];[2];[2]
870011152801058817;[ 1.77423583];[2];[1]
870011151899176960;[ 1.27201073];[2];[2]
870011156131270656;[ 1.46186659];[2];[2]
870009740465590272;[ 0.98279503];[2];[2]
870011159558070272;[ 1.73432179];[2];[2]
865662181999747072;[ 1.56445225];[2];[2]
869972279752409088;[ 1.3330198];[2];[2]
869963287617617922;[ 1.62430732];[2];[2]
870011170203156480;[ 1.18441805];[2];[2]
870011171952140288;[ 1.31274018];[2];[2]
870010748243591169;[ 1.77459795];[2];[2]
868633428060667904;[ 1.72478194];[2];[2]
870011175962103812;[ 1.40566784];[2];[2]
869668392206299139;[ 1.57431272];[2];[2]
869955990422204422;[ 1.40830581];[2];[2]
870011182739898368;[ 1.69932802];[2];[2]
870011185793384448;[ 1.81671476];[2];[2]
870011187936636928;[ 1.34542781];[2];[2]
861513521900777472;[ 1.62672968];[2];[2]
870011191611060224;[ 1.44831377];[2];[2]
870011192047132672;[ 1.62384172];[2];[2]
869948468411879424;[ 1.7378767];[2];[2]
870011199081115648;[ 1.47182437];[2];[2]
870004822019264513;[ 1.56091275];[2];[2]
870011201182355456;[ 1.49922665];[2];[2]
869995978178285569;[ 1.60962146];[2];[2]
869991480823234560;[ 1.95262254];[2];[2]
869701597957308417;[ 1.89942634];[2];[2]
870011208220397568;[ 1.72741776];[2];[2]
870011210841825280;[ 1.30224256];[2];[2]
862587517064884224;[ 1.69959835];[2];[2]
760679669385396224;[ 1.61395838];[2];[2]
869948529892102145;[ 1.76753282];[2];[2]
870011214016856064;[ 1.37774961];[2];[2]
869834628659638272;[ 1.79912552];[2];[2]
870011221856186368;[ 1.14046018];[2];[2]
870011224364204032;[ 1.61049905];[2];[2]
870011223307198464;[ 1.700887];[2];[2]
870011226520244224;[ 1.34775195];[2];[2]
